line,lineName,color,name,lon,lat,loop
14号线,地铁14号线,#818530,浦东足球场,121.615430,31.241645,0
14号线,地铁14号线,#818530,金粤路,121.629016,31.242092,0
14号线,地铁14号线,#818530,桂桥路,121.635087,31.249419,0
15号线,地铁15号线,#DAC17D,顾村公园,121.373009,31.344594,0
15号线,地铁15号线,#DAC17D,锦秋路,121.381765,31.320184,0
15号线,地铁15号线,#DAC17D,丰翔路,121.380872,31.308218,0
15号线,地铁15号线,#DAC17D,南大路,121.380346,31.299263,0
15号线,地铁15号线,#DAC17D,祁安路,121.384813,31.291558,0
15号线,地铁15号线,#DAC17D,古浪路,121.392217,31.284509,0
15号线,地铁15号线,#DAC17D,武威东路,121.392094,31.275647,0
15号线,地铁15号线,#DAC17D,上海西站,121.400926,31.262693,0
15号线,地铁15号线,#DAC17D,铜川路,121.397036,31.250733,0
15号线,地铁15号线,#DAC17D,梅岭北路,121.396997,31.243301,0
15号线,地铁15号线,#DAC17D,大渡河路,121.394431,31.231752,0
15号线,地铁15号线,#DAC17D,长风公园,121.396320,31.225254,0
15号线,地铁15号线,#DAC17D,娄山关路,121.404058,31.211158,0
15号线,地铁15号线,#DAC17D,红宝石路,121.398372,31.198863,0
15号线,地铁15号线,#DAC17D,姚虹路,121.406405,31.191550,0
15号线,地铁15号线,#DAC17D,吴中路,121.413905,31.184345,0
15号线,地铁15号线,#DAC17D,桂林路,121.418064,31.174791,0
15号线,地铁15号线,#DAC17D,桂林公园,121.419647,31.166985,0
15号线,地铁15号线,#DAC17D,上海南站,121.430041,31.154579,0
15号线,地铁15号线,#DAC17D,华东理工大学,121.428990,31.144257,0
15号线,地铁15号线,#DAC17D,罗秀路,121.435806,31.131552,0
15号线,地铁15号线,#DAC17D,朱梅路,121.437804,31.124364,0
15号线,地铁15号线,#DAC17D,华泾西,121.440138,31.113429,0
15号线,地铁15号线,#DAC17D,虹梅南路,121.433059,31.103839,0
15号线,地铁15号线,#DAC17D,景西路,121.418760,31.099727,0
15号线,地铁15号线,#DAC17D,曙建路,121.417897,31.090625,0
15号线,地铁15号线,#DAC17D,双柏路,121.421750,31.083214,0
15号线,地铁15号线,#DAC17D,元江路,121.431901,31.062815,0
15号线,地铁15号线,#DAC17D,永德路,121.443203,31.039147,0
15号线,地铁15号线,#DAC17D,紫竹高新区,121.451221,31.023190,0
16号线,地铁16号线,#98D1C0,龙阳路,121.557634,31.203575,0
16号线,地铁16号线,#98D1C0,华夏中路,121.583109,31.175759,0
16号线,地铁16号线,#98D1C0,罗山路,121.593152,31.153259,0
16号线,地铁16号线,#98D1C0,周浦东,121.606895,31.110038,0
16号线,地铁16号线,#98D1C0,鹤沙航城,121.611239,31.077797,0
16号线,地铁16号线,#98D1C0,航头东,121.617494,31.054919,0
16号线,地铁16号线,#98D1C0,新场,121.648980,31.045561,0
16号线,地铁16号线,#98D1C0,野生动物园,121.699218,31.050325,0
16号线,地铁16号线,#98D1C0,惠南,121.761677,31.053828,0
16号线,地铁16号线,#98D1C0,惠南东,121.793800,31.026448,0
16号线,地铁16号线,#98D1C0,书院,121.850520,30.959264,0
16号线,地铁16号线,#98D1C0,临港大道,121.910851,30.923519,0
16号线,地铁16号线,#98D1C0,滴水湖,121.929583,30.907245,0
17号线,地铁17号线,#B85A4E,虹桥火车站,121.318950,31.194022,0
17号线,地铁17号线,#B85A4E,诸光路,121.293040,31.191678,0
17号线,地铁17号线,#B85A4E,蟠龙路,121.278645,31.186328,0
17号线,地铁17号线,#B85A4E,徐盈路,121.253976,31.178101,0
17号线,地铁17号线,#B85A4E,徐泾北城,121.241668,31.175518,0
17号线,地铁17号线,#B85A4E,嘉松中路,121.223916,31.164099,0
17号线,地铁17号线,#B85A4E,赵巷,121.192279,31.161247,0
17号线,地铁17号线,#B85A4E,汇金路,121.151665,31.161221,0
17号线,地铁17号线,#B85A4E,青浦新城,121.125670,31.158925,0
17号线,地铁17号线,#B85A4E,漕盈路,121.096889,31.160467,0
17号线,地铁17号线,#B85A4E,淀山湖大道,121.082134,31.134460,0
17号线,地铁17号线,#B85A4E,朱家角,121.048989,31.100594,0
17号线,地铁17号线,#B85A4E,东方绿舟,121.019534,31.098544,0
18号线,地铁18号线一期南段,#D0970A,长江南路,121.491482,31.332062,0
18号线,地铁18号线一期南段,#D0970A,殷高路,121.495560,31.321705,0
18号线,地铁18号线一期南段,#D0970A,上海财经大学,121.496332,31.307672,0
18号线,地铁18号线一期南段,#D0970A,复旦大学,121.499529,31.296349,0
18号线,地铁18号线一期南段,#D0970A,国权路,121.510024,31.289276,0
18号线,地铁18号线一期南段,#D0970A,抚顺路,121.515793,31.283664,0
18号线,地铁18号线一期南段,#D0970A,江浦路,121.518379,31.274946,0
18号线,地铁18号线一期南段,#D0970A,江浦公园,121.523697,31.264570,0
18号线,地铁18号线一期南段,#D0970A,平凉路,121.526701,31.259038,0
18号线,地铁18号线一期南段,#D0970A,丹阳路,121.531160,31.253815,0
18号线,地铁18号线一期南段,#D0970A,昌邑路,121.540104,31.243940,0
18号线,地铁18号线一期南段,#D0970A,民生路,121.543527,31.235851,0
18号线,地铁18号线一期南段,#D0970A,杨高中路,121.548664,31.227510,0
18号线,地铁18号线一期南段,#D0970A,迎春路,121.550998,31.221002,0
18号线,地铁18号线一期南段,#D0970A,龙阳路,121.557634,31.203575,0
18号线,地铁18号线一期南段,#D0970A,芳芯路,121.559226,31.191158,0
18号线,地铁18号线一期南段,#D0970A,北中路,121.561355,31.182762,0
18号线,地铁18号线一期南段,#D0970A,莲溪路,121.566414,31.169110,0
18号线,地铁18号线一期南段,#D0970A,御桥,121.570914,31.158131,0
18号线,地铁18号线一期南段,#D0970A,康桥,121.567306,31.134239,0
18号线,地铁18号线一期南段,#D0970A,周浦,121.567613,31.114129,0
18号线,地铁18号线一期南段,#D0970A,繁荣路,121.570547,31.102554,0
18号线,地铁18号线一期南段,#D0970A,沈梅路,121.580589,31.091115,0
18号线,地铁18号线一期南段,#D0970A,鹤涛路,121.585960,31.071860,0
18号线,地铁18号线一期南段,#D0970A,下沙,121.588988,31.054396,0
18号线,地铁18号线一期南段,#D0970A,航头,121.596083,31.037305,0
磁悬浮,磁悬浮,#008187,浦东国际机场,121.805591,31.150958,0
磁悬浮,磁悬浮,#008187,龙阳路,121.557634,31.203575,0
